#    Feige 34
#    Table file for FEIGE 34 flux standard
#    based on data from Oke ( AJ, 99, 1621, 1990 ).
#    Data extracted from STSDAS table held in CALOBS
#    directory at STScI. Note that these are fitted
#    continuum fluxes, not directly measured fluxes,
#    and so should be treated in the same way as
#    Fillipenko and Greenstein standards
#    More information: http//catserver.ing.iac.es/landscape/tn065-100/workflux.php
#
  3948       10.491	1.0
  3949       10.494	1.0
  3950       10.496	1.0
  3951       10.508	1.0
  3952       10.512	1.0
  3953       10.515	1.0
  3954       10.522	1.0
  3955       10.527	1.0
  3956       10.533	1.0
  3957       10.538	1.0
  3958       10.543	1.0
  3959       10.548	1.0
  3960       10.555	1.0
  3961       10.562	1.0
  3962       10.574	1.0
  3963       10.585	1.0
  3964       10.595	1.0
  3965       10.604	1.0
  3966       10.612	1.0
  3967       10.619	1.0
  3968       10.625	1.0
  3969       10.628	1.0
  3970       10.630	1.0
  3971       10.630	1.0
  3972       10.630	1.0
  3973       10.626	1.0
  3974       10.621	1.0
  3975       10.614	1.0
  3976       10.607	1.0
  3977       10.600	1.0
  3978       10.593	1.0
  3979       10.588	1.0
  3980       10.581	1.0
  3981       10.576	1.0
  3982       10.571	1.0
  3983       10.566	1.0
  3984       10.560	1.0
  3985       10.555	1.0
  3986       10.550	1.0
  3987       10.545	1.0
  3988       10.541	1.0
  3989       10.538	1.0
  3990       10.534	1.0
  3991       10.531	1.0
  3992       10.527	1.0
  3993       10.524	1.0
  3994       10.522	1.0
  3995       10.520	1.0
  3996       10.519	1.0
  3997       10.519	1.0
  3998       10.519	1.0
  3999       10.519	1.0
  4000       10.519	1.0
  4001       10.519	1.0
  4002       10.520	1.0
  4003       10.520	1.0
  4004       10.520	1.0
  4005       10.520	1.0
  4006       10.522	1.0
  4007       10.524	1.0
  4008       10.524	1.0
  4009       10.526	1.0
  4010       10.527	1.0
  4011       10.529	1.0
  4012       10.531	1.0
  4013       10.531	1.0
  4014       10.531	1.0
  4015       10.533	1.0
  4016       10.534	1.0
  4017       10.534	1.0
  4018       10.534	1.0
  4019       10.534	1.0
  4020       10.534	1.0
  4021       10.534	1.0
  4022       10.534	1.0
  4023       10.534	1.0
  4024       10.536	1.0
  4025       10.536	1.0
  4026       10.536	1.0
  4027       10.534	1.0
  4028       10.534	1.0
  4029       10.534	1.0
  4030       10.534	1.0
  4031       10.536	1.0
  4032       10.536	1.0
  4033       10.538	1.0
  4034       10.538	1.0
  4035       10.538	1.0
  4036       10.540	1.0
  4037       10.540	1.0
  4038       10.541	1.0
  4039       10.541	1.0
  4040       10.541	1.0
  4041       10.543	1.0
  4042       10.543	1.0
  4043       10.543	1.0
  4044       10.543	1.0
  4045       10.541	1.0
  4046       10.541	1.0
  4047       10.543	1.0
  4048       10.543	1.0
  4049       10.543	1.0
  4050       10.543	1.0
  4051       10.545	1.0
  4052       10.545	1.0
  4053       10.545	1.0
  4054       10.546	1.0
  4055       10.548	1.0
  4056       10.548	1.0
  4057       10.548	1.0
  4058       10.548	1.0
  4059       10.548	1.0
  4060       10.546	1.0
  4061       10.546	1.0
  4062       10.545	1.0
  4063       10.545	1.0
  4064       10.545	1.0
  4065       10.546	1.0
  4066       10.548	1.0
  4067       10.548	1.0
  4068       10.550	1.0
  4069       10.550	1.0
  4070       10.552	1.0
  4071       10.552	1.0
  4072       10.552	1.0
  4073       10.553	1.0
  4074       10.555	1.0
  4075       10.555	1.0
  4076       10.557	1.0
  4077       10.559	1.0
  4078       10.560	1.0
  4079       10.564	1.0
  4080       10.566	1.0
  4081       10.569	1.0
  4082       10.572	1.0
  4083       10.576	1.0
  4084       10.581	1.0
  4085       10.586	1.0
  4086       10.593	1.0
  4087       10.599	1.0
  4088       10.605	1.0
  4089       10.612	1.0
  4090       10.621	1.0
  4091       10.628	1.0
  4092       10.637	1.0
  4093       10.647	1.0
  4094       10.659	1.0
  4095       10.670	1.0
  4096       10.682	1.0
  4097       10.692	1.0
  4098       10.701	1.0
  4099       10.708	1.0
  4100       10.715	1.0
  4101       10.718	1.0
  4102       10.720	1.0
  4103       10.717	1.0
  4104       10.713	1.0
  4105       10.703	1.0
  4106       10.694	1.0
  4107       10.682	1.0
  4108       10.671	1.0
  4109       10.661	1.0
  4110       10.652	1.0
  4111       10.642	1.0
  4112       10.635	1.0
  4113       10.626	1.0
  4114       10.619	1.0
  4115       10.612	1.0
  4116       10.607	1.0
  4117       10.602	1.0
  4118       10.600	1.0
  4119       10.597	1.0
  4120       10.595	1.0
  4121       10.593	1.0
  4122       10.592	1.0
  4123       10.590	1.0
  4124       10.590	1.0
  4125       10.590	1.0
  4126       10.590	1.0
  4127       10.592	1.0
  4128       10.592	1.0
  4129       10.592	1.0
  4130       10.593	1.0
  4131       10.593	1.0
  4132       10.593	1.0
  4133       10.595	1.0
  4134       10.595	1.0
  4135       10.597	1.0
  4136       10.597	1.0
  4137       10.599	1.0
  4138       10.600	1.0
  4139       10.600	1.0
  4140       10.600	1.0
  4141       10.600	1.0
  4142       10.602	1.0
  4143       10.602	1.0
  4144       10.604	1.0
  4145       10.604	1.0
  4146       10.605	1.0
  4147       10.605	1.0
  4148       10.607	1.0
  4149       10.607	1.0
  4150       10.609	1.0
  4151       10.609	1.0
  4152       10.611	1.0
  4153       10.611	1.0
  4154       10.611	1.0
  4155       10.612	1.0
  4156       10.612	1.0
  4157       10.614	1.0
  4158       10.614	1.0
  4159       10.616	1.0
  4160       10.616	1.0
  4161       10.616	1.0
  4162       10.616	1.0
  4163       10.618	1.0
  4164       10.618	1.0
  4165       10.616	1.0
  4166       10.616	1.0
  4167       10.616	1.0
  4168       10.616	1.0
  4169       10.616	1.0
  4170       10.618	1.0
  4171       10.619	1.0
  4172       10.619	1.0
  4173       10.619	1.0
  4174       10.619	1.0
  4175       10.619	1.0
  4176       10.618	1.0
  4177       10.619	1.0
  4178       10.619	1.0
  4179       10.619	1.0
  4180       10.619	1.0
  4181       10.619	1.0
  4182       10.619	1.0
  4183       10.621	1.0
  4184       10.621	1.0
  4185       10.621	1.0
  4186       10.623	1.0
  4187       10.623	1.0
  4188       10.625	1.0
  4189       10.626	1.0
  4190       10.626	1.0
  4191       10.628	1.0
  4192       10.628	1.0
  4193       10.628	1.0
  4194       10.630	1.0
  4195       10.630	1.0
  4196       10.630	1.0
  4197       10.630	1.0
  4198       10.630	1.0
  4199       10.630	1.0
  4200       10.630	1.0
  4201       10.630	1.0
  4202       10.632	1.0
  4203       10.632	1.0
  4204       10.633	1.0
  4205       10.633	1.0
  4206       10.633	1.0
  4207       10.635	1.0
  4208       10.635	1.0
  4209       10.637	1.0
  4210       10.637	1.0
  4211       10.637	1.0
  4212       10.635	1.0
  4213       10.635	1.0
  4214       10.635	1.0
  4215       10.635	1.0
  4216       10.635	1.0
  4217       10.635	1.0
  4218       10.633	1.0
  4219       10.633	1.0
  4220       10.633	1.0
  4221       10.632	1.0
  4222       10.632	1.0
  4223       10.630	1.0
  4224       10.630	1.0
  4225       10.630	1.0
  4226       10.630	1.0
  4227       10.630	1.0
  4228       10.632	1.0
  4229       10.633	1.0
  4230       10.633	1.0
  4231       10.635	1.0
  4232       10.635	1.0
  4233       10.637	1.0
  4234       10.638	1.0
  4235       10.640	1.0
  4236       10.642	1.0
  4237       10.642	1.0
  4238       10.644	1.0
  4239       10.645	1.0
  4240       10.645	1.0
  4241       10.647	1.0
  4242       10.647	1.0
  4243       10.645	1.0
  4244       10.645	1.0
  4245       10.645	1.0
  4246       10.645	1.0
  4247       10.644	1.0
  4248       10.645	1.0
  4249       10.645	1.0
  4250       10.645	1.0
  4251       10.647	1.0
  4252       10.649	1.0
  4253       10.649	1.0
  4254       10.651	1.0
  4255       10.652	1.0
  4256       10.654	1.0
  4257       10.654	1.0
  4258       10.654	1.0
  4259       10.656	1.0
  4260       10.656	1.0
  4261       10.656	1.0
  4262       10.656	1.0
  4263       10.658	1.0
  4264       10.658	1.0
  4265       10.658	1.0
  4266       10.658	1.0
  4267       10.658	1.0
  4268       10.658	1.0
  4269       10.658	1.0
  4270       10.658	1.0
  4271       10.659	1.0
  4272       10.659	1.0
  4273       10.659	1.0
  4274       10.661	1.0
  4275       10.661	1.0
  4276       10.661	1.0
  4277       10.661	1.0
  4278       10.661	1.0
  4279       10.659	1.0
  4280       10.659	1.0
  4281       10.659	1.0
  4282       10.659	1.0
  4283       10.659	1.0
  4284       10.659	1.0
  4285       10.659	1.0
  4286       10.661	1.0
  4287       10.661	1.0
  4288       10.661	1.0
